LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Entropy
4000,Naive,100,12,Additive1.5,4800000,48000,4000,2.54179465774627,4.04179465774627,5.54179465774627,,1.94565726197529,1.68068295476801,3.99771418951615,3.77922347959487,3.4343051319472,3.7490078620836,1.09574947597888,2.81108758763537,3.77135871499479,3.64974237277916,3.93929741699377,3.33692375380406,3.90108017426707
4000,Dist L1,100,12,Additive1.5,151212,8909,61,2.58821592928689,4.04179465774627,5.58821592928689,,1.94565726197529,1.68068295476801,3.99771418951615,3.77922347959487,3.4343051319472,3.7490078620836,1.09574947597888,2.81108758763537,3.77135871499479,3.64974237277916,3.93929741699377,3.33692375380406,3.90108017426707
4000,Value,200,12,Additive1.5,807472,14963,167,2.59225307082404,4.09225307082404,5.59225307082404,,1.97988446052243,1.54732120059956,3.97819167333833,3.75666095480282,3.43874826337187,3.74716647511882,1.04558523852417,2.95326808700089,3.83107567280537,3.58741093774757,3.82271756574012,3.36960733081327,3.90108017426707
4000,FGM,200,12,Additive1.5,858184,62596,167,2.59225307082404,4.09225307082404,5.59225307082404,,1.97988446052243,1.54732120059956,3.97819167333833,3.75666095480282,3.43874826337187,3.74716647511882,1.04558523852417,2.95326808700089,3.83107567280537,3.58741093774757,3.82271756574012,3.36960733081327,3.90108017426707
4000,Vector,200,12,Additive1.5,754000,4874,6,2.82354293543635,4.09225307082404,5.82354293543635,,1.97988446052243,1.54732120059956,3.97819167333833,3.75666095480282,3.43874826337187,3.74716647511882,1.04558523852417,2.95326808700089,3.83107567280537,3.58741093774757,3.82271756574012,3.36960733081327,3.90108017426707
4000,Oracle Vector,200,12,Additive1.5,528400,3457,1,1.40359039874187,4.09225307082404,4.40359039874187,,1.97988446052243,1.54732120059956,3.97819167333833,3.75666095480282,3.43874826337187,3.74716647511882,1.04558523852417,2.95326808700089,3.83107567280537,3.58741093774757,3.82271756574012,3.36960733081327,3.90108017426707
4000,Oracle,200,12,Additive1.5,9600,48,2,2.38864720837635,4.09225307082404,5.38864720837635,,1.97988446052243,1.54732120059956,3.97819167333833,3.75666095480282,3.43874826337187,3.74716647511882,1.04558523852417,2.95326808700089,3.83107567280537,3.58741093774757,3.82271756574012,3.36960733081327,3.90108017426707
4000,Naive,200,12,Additive1.5,9600000,48000,4000,2.59225307082404,4.09225307082404,5.59225307082404,,1.97988446052243,1.54732120059956,3.97819167333833,3.75666095480282,3.43874826337187,3.74716647511882,1.04558523852417,2.95326808700089,3.83107567280537,3.58741093774757,3.82271756574012,3.36960733081327,3.90108017426707
4000,Dist L1,200,12,Additive1.5,587080,13508,121,2.59225307082404,4.09225307082404,5.59225307082404,,1.97988446052243,1.54732120059956,3.97819167333833,3.75666095480282,3.43874826337187,3.74716647511882,1.04558523852417,2.95326808700089,3.83107567280537,3.58741093774757,3.82271756574012,3.36960733081327,3.90108017426707
4000,Value,300,12,Additive1.5,1844340,22106,255,2.43935486381288,3.93935486381288,5.43935486381288,,1.82312182145958,1.54558416928718,3.90173951659318,3.6218342075539,3.39517373792708,3.59277787610014,1.08010576378341,2.73578919723613,3.74453614266065,3.45117975100051,3.77217170674191,3.25919909507608,3.90108017426707
4000,FGM,300,12,Additive1.5,1893811,66991,255,2.43935486381288,3.93935486381288,5.43935486381288,,1.82312182145958,1.54558416928718,3.90173951659318,3.6218342075539,3.39517373792708,3.59277787610014,1.08010576378341,2.73578919723613,3.74453614266065,3.45117975100051,3.77217170674191,3.25919909507608,3.90108017426707
4000,Vector,300,12,Additive1.5,1393800,6037,5,2.60321962672773,3.93935486381288,5.60321962672773,,1.82312182145958,1.54558416928718,3.90173951659318,3.6218342075539,3.39517373792708,3.59277787610014,1.08010576378341,2.73578919723613,3.74453614266065,3.45117975100051,3.77217170674191,3.25919909507608,3.90108017426707
4000,Oracle Vector,300,12,Additive1.5,1158600,5023,1,1.25274708497,3.93935486381288,4.25274708497,,1.82312182145958,1.54558416928718,3.90173951659318,3.6218342075539,3.39517373792708,3.59277787610014,1.08010576378341,2.73578919723613,3.74453614266065,3.45117975100051,3.77217170674191,3.25919909507608,3.90108017426707
4000,Oracle,300,12,Additive1.5,14400,48,2,2.208344594945,3.93935486381288,5.208344594945,,1.82312182145958,1.54558416928718,3.90173951659318,3.6218342075539,3.39517373792708,3.59277787610014,1.08010576378341,2.73578919723613,3.74453614266065,3.45117975100051,3.77217170674191,3.25919909507608,3.90108017426707
4000,Naive,300,12,Additive1.5,14400000,48000,4000,2.43935486381288,3.93935486381288,5.43935486381288,,1.82312182145958,1.54558416928718,3.90173951659318,3.6218342075539,3.39517373792708,3.59277787610014,1.08010576378341,2.73578919723613,3.74453614266065,3.45117975100051,3.77217170674191,3.25919909507608,3.90108017426707
4000,Dist L1,300,12,Additive1.5,1383184,18802,191,2.44731445642586,3.93935486381288,5.44731445642586,,1.82312182145958,1.54558416928718,3.90173951659318,3.6218342075539,3.39517373792708,3.59277787610014,1.08010576378341,2.73578919723613,3.74453614266065,3.45117975100051,3.77217170674191,3.25919909507608,3.90108017426707
4000,Value,400,12,Additive1.5,3168314,27412,329,2.43476390235495,3.93476390235495,5.43476390235495,,1.75948096706764,1.47330433316847,3.83779080422489,3.63603243947109,3.39714633391921,3.54619116891119,1.02976387368457,2.69028716691266,3.75379531784797,3.43419506351792,3.71851280404292,3.24848209623339,3.90108017426707
4000,FGM,400,12,Additive1.5,3219312,72756,329,2.43476390235495,3.93476390235495,5.43476390235495,,1.75948096706764,1.47330433316847,3.83779080422489,3.63603243947109,3.39714633391921,3.54619116891119,1.02976387368457,2.69028716691266,3.75379531784797,3.43419506351792,3.71851280404292,3.24848209623339,3.90108017426707
4000,Vector,400,12,Additive1.5,2280800,7399,8,2.45181760462396,3.93476390235495,5.45181760462396,,1.75948096706764,1.47330433316847,3.83779080422489,3.63603243947109,3.39714633391921,3.54619116891119,1.02976387368457,2.69028716691266,3.75379531784797,3.43419506351792,3.71851280404292,3.24848209623339,3.90108017426707
4000,Oracle Vector,400,12,Additive1.5,1900800,6179,1,1.29072487942158,3.93476390235495,4.29072487942158,,1.75948096706764,1.47330433316847,3.83779080422489,3.63603243947109,3.39714633391921,3.54619116891119,1.02976387368457,2.69028716691266,3.75379531784797,3.43419506351792,3.71851280404292,3.24848209623339,3.90108017426707
4000,Oracle,400,12,Additive1.5,19200,48,2,2.27838631772041,3.93476390235495,5.27838631772041,,1.75948096706764,1.47330433316847,3.83779080422489,3.63603243947109,3.39714633391921,3.54619116891119,1.02976387368457,2.69028716691266,3.75379531784797,3.43419506351792,3.71851280404292,3.24848209623339,3.90108017426707
4000,Naive,400,12,Additive1.5,19200000,48000,4000,2.43476390235495,3.93476390235495,5.43476390235495,,1.75948096706764,1.47330433316847,3.83779080422489,3.63603243947109,3.39714633391921,3.54619116891119,1.02976387368457,2.69028716691266,3.75379531784797,3.43419506351792,3.71851280404292,3.24848209623339,3.90108017426707
4000,Dist L1,400,12,Additive1.5,2169742,22662,225,2.44304358118941,3.93476390235495,5.44304358118941,,1.75948096706764,1.47330433316847,3.83779080422489,3.63603243947109,3.39714633391921,3.54619116891119,1.02976387368457,2.69028716691266,3.75379531784797,3.43419506351792,3.71851280404292,3.24848209623339,3.90108017426707
4000,Value,500,12,Additive1.5,4823480,32559,401,2.37781912364111,3.87781912364111,5.37781912364111,,1.72972240736292,1.48754065620608,3.84773820851391,3.58850416729217,3.31570164712362,3.5418609490753,0.986263276360541,2.67747045021931,3.65014264421958,3.41634061058021,3.63047849767946,3.18777552500287,3.90108017426707
4000,FGM,500,12,Additive1.5,4877340,79776,401,2.37781912364111,3.87781912364111,5.37781912364111,,1.72972240736292,1.48754065620608,3.84773820851391,3.58850416729217,3.31570164712362,3.5418609490753,0.986263276360541,2.67747045021931,3.65014264421958,3.41634061058021,3.63047849767946,3.18777552500287,3.90108017426707
4000,Vector,500,12,Additive1.5,3489000,9030,5,2.55383730895642,3.87781912364111,5.55383730895642,,1.72972240736292,1.48754065620608,3.84773820851391,3.58850416729217,3.31570164712362,3.5418609490753,0.986263276360541,2.67747045021931,3.65014264421958,3.41634061058021,3.63047849767946,3.18777552500287,3.90108017426707
4000,Oracle Vector,500,12,Additive1.5,2847000,7404,1,1.24473998166364,3.87781912364111,4.24473998166364,,1.72972240736292,1.48754065620608,3.84773820851391,3.58850416729217,3.31570164712362,3.5418609490753,0.986263276360541,2.67747045021931,3.65014264421958,3.41634061058021,3.63047849767946,3.18777552500287,3.90108017426707
4000,Oracle,500,12,Additive1.5,24000,48,2,2.24358179872086,3.87781912364111,5.24358179872086,,1.72972240736292,1.48754065620608,3.84773820851391,3.58850416729217,3.31570164712362,3.5418609490753,0.986263276360541,2.67747045021931,3.65014264421958,3.41634061058021,3.63047849767946,3.18777552500287,3.90108017426707
4000,Naive,500,12,Additive1.5,24000000,48000,4000,2.37781912364111,3.87781912364111,5.37781912364111,,1.72972240736292,1.48754065620608,3.84773820851391,3.58850416729217,3.31570164712362,3.5418609490753,0.986263276360541,2.67747045021931,3.65014264421958,3.41634061058021,3.63047849767946,3.18777552500287,3.90108017426707
4000,Dist L1,500,12,Additive1.5,3287908,27613,273,2.3867408217606,3.87781912364111,5.3867408217606,,1.72972240736292,1.48754065620608,3.84773820851391,3.58850416729217,3.31570164712362,3.5418609490753,0.986263276360541,2.67747045021931,3.65014264421958,3.41634061058021,3.63047849767946,3.18777552500287,3.90108017426707
4000,Value,600,12,Additive1.5,6189778,34728,429,2.36492354647403,3.86492354647403,5.36492354647403,,1.74193830988026,1.52411462109363,3.83687153259215,3.59351451473623,3.31023161850572,3.53523959357495,1.02442473940449,2.69151092528989,3.6621762636835,3.42630327447828,3.61512176276672,3.2097368835,3.90108017426707
4000,FGM,600,12,Additive1.5,6242993,80837,429,2.36492354647403,3.86492354647403,5.36492354647403,,1.74193830988026,1.52411462109363,3.83687153259215,3.59351451473623,3.31023161850572,3.53523959357495,1.02442473940449,2.69151092528989,3.6621762636835,3.42630327447828,3.61512176276672,3.2097368835,3.90108017426707
4000,Vector,600,12,Additive1.5,4526400,9781,5,2.54762639356025,3.86492354647403,5.54762639356025,,1.74193830988026,1.52411462109363,3.83687153259215,3.59351451473623,3.31023161850572,3.53523959357495,1.02442473940449,2.69151092528989,3.6621762636835,3.42630327447828,3.61512176276672,3.2097368835,3.90108017426707
4000,Oracle Vector,600,12,Additive1.5,3669600,7953,1,1.21470613303823,3.86492354647403,4.21470613303823,,1.74193830988026,1.52411462109363,3.83687153259215,3.59351451473623,3.31023161850572,3.53523959357495,1.02442473940449,2.69151092528989,3.6621762636835,3.42630327447828,3.61512176276672,3.2097368835,3.90108017426707
4000,Oracle,600,12,Additive1.5,28800,48,2,2.18991648390674,3.86492354647403,5.18991648390674,,1.74193830988026,1.52411462109363,3.83687153259215,3.59351451473623,3.31023161850572,3.53523959357495,1.02442473940449,2.69151092528989,3.6621762636835,3.42630327447828,3.61512176276672,3.2097368835,3.90108017426707
4000,Naive,600,12,Additive1.5,28800000,48000,4000,2.36492354647403,3.86492354647403,5.36492354647403,,1.74193830988026,1.52411462109363,3.83687153259215,3.59351451473623,3.31023161850572,3.53523959357495,1.02442473940449,2.69151092528989,3.6621762636835,3.42630327447828,3.61512176276672,3.2097368835,3.90108017426707
4000,Dist L1,600,12,Additive1.5,4231588,29070,293,2.37700121042235,3.86492354647403,5.37700121042235,,1.74193830988026,1.52411462109363,3.83687153259215,3.59351451473623,3.31023161850572,3.53523959357495,1.02442473940449,2.69151092528989,3.6621762636835,3.42630327447828,3.61512176276672,3.2097368835,3.90108017426707
4000,Value,700,12,Additive1.5,8060394,38198,479,2.34605074357663,3.84605074357663,5.34605074357663,,1.75474599911934,1.49427276036424,3.84652886326085,3.59090637521028,3.28079914162951,3.52542258353722,1.03819573203863,2.71508404182981,3.63641877590338,3.41647806733307,3.62556289780539,3.20595795600683,3.90108017426707
4000,FGM,700,12,Additive1.5,8114713,84757,479,2.34605074357663,3.84605074357663,5.34605074357663,,1.75474599911934,1.49427276036424,3.84652886326085,3.59090637521028,3.28079914162951,3.52542258353722,1.03819573203863,2.71508404182981,3.63641877590338,3.41647806733307,3.62556289780539,3.20595795600683,3.90108017426707
4000,Vector,700,12,Additive1.5,5331200,9865,5,2.53400726073604,3.84605074357663,5.53400726073604,,1.75474599911934,1.49427276036424,3.84652886326085,3.59090637521028,3.28079914162951,3.52542258353722,1.03819573203863,2.71508404182981,3.63641877590338,3.41647806733307,3.62556289780539,3.20595795600683,3.90108017426707
4000,Oracle Vector,700,12,Additive1.5,4772600,8856,1,1.20144698939645,3.84605074357663,4.20144698939645,,1.75474599911934,1.49427276036424,3.84652886326085,3.59090637521028,3.28079914162951,3.52542258353722,1.03819573203863,2.71508404182981,3.63641877590338,3.41647806733307,3.62556289780539,3.20595795600683,3.90108017426707
4000,Oracle,700,12,Additive1.5,33600,48,2,2.17414184472956,3.84605074357663,5.17414184472956,,1.75474599911934,1.49427276036424,3.84652886326085,3.59090637521028,3.28079914162951,3.52542258353722,1.03819573203863,2.71508404182981,3.63641877590338,3.41647806733307,3.62556289780539,3.20595795600683,3.90108017426707
4000,Naive,700,12,Additive1.5,33600000,48000,4000,2.34605074357663,3.84605074357663,5.34605074357663,,1.75474599911934,1.49427276036424,3.84652886326085,3.59090637521028,3.28079914162951,3.52542258353722,1.03819573203863,2.71508404182981,3.63641877590338,3.41647806733307,3.62556289780539,3.20595795600683,3.90108017426707
4000,Dist L1,700,12,Additive1.5,5557222,31791,330,2.35814829913783,3.84605074357663,5.35814829913783,,1.75474599911934,1.49427276036424,3.84652886326085,3.59090637521028,3.28079914162951,3.52542258353722,1.03819573203863,2.71508404182981,3.63641877590338,3.41647806733307,3.62556289780539,3.20595795600683,3.90108017426707
4000,Value,800,12,Additive1.5,9998406,41571,520,2.38788286147525,3.88788286147525,5.38788286147525,,1.76955518168733,1.49796021386656,3.88278513788267,3.60189849027574,3.31020328560934,3.56650949038562,1.06815861493514,2.74250099389964,3.6620333463576,3.45690342310656,3.65880687115204,3.24087513636823,3.90108017426707
4000,FGM,800,12,Additive1.5,10057878,92598,520,2.38788286147525,3.88788286147525,5.38788286147525,,1.76955518168733,1.49796021386656,3.88278513788267,3.60189849027574,3.31020328560934,3.56650949038562,1.06815861493514,2.74250099389964,3.6620333463576,3.45690342310656,3.65880687115204,3.24087513636823,3.90108017426707
4000,Vector,800,12,Additive1.5,6902400,11149,6,2.58980616684076,3.88788286147525,5.58980616684076,,1.76955518168733,1.49796021386656,3.88278513788267,3.60189849027574,3.31020328560934,3.56650949038562,1.06815861493514,2.74250099389964,3.6620333463576,3.45690342310656,3.65880687115204,3.24087513636823,3.90108017426707
4000,Oracle Vector,800,12,Additive1.5,5844800,9493,1,1.21587481545026,3.88788286147525,4.21587481545026,,1.76955518168733,1.49796021386656,3.88278513788267,3.60189849027574,3.31020328560934,3.56650949038562,1.06815861493514,2.74250099389964,3.6620333463576,3.45690342310656,3.65880687115204,3.24087513636823,3.90108017426707
4000,Oracle,800,12,Additive1.5,38400,48,2,2.1886474353162,3.88788286147525,5.1886474353162,,1.76955518168733,1.49796021386656,3.88278513788267,3.60189849027574,3.31020328560934,3.56650949038562,1.06815861493514,2.74250099389964,3.6620333463576,3.45690342310656,3.65880687115204,3.24087513636823,3.90108017426707
4000,Naive,800,12,Additive1.5,38400000,48000,4000,2.38788286147525,3.88788286147525,5.38788286147525,,1.76955518168733,1.49796021386656,3.88278513788267,3.60189849027574,3.31020328560934,3.56650949038562,1.06815861493514,2.74250099389964,3.6620333463576,3.45690342310656,3.65880687115204,3.24087513636823,3.90108017426707
4000,Dist L1,800,12,Additive1.5,7022436,34879,365,2.3996264016468,3.88788286147525,5.3996264016468,,1.76955518168733,1.49796021386656,3.88278513788267,3.60189849027574,3.31020328560934,3.56650949038562,1.06815861493514,2.74250099389964,3.6620333463576,3.45690342310656,3.65880687115204,3.24087513636823,3.90108017426707
4000,Value,900,12,Additive1.5,11721940,43009,542,2.40734048829785,3.90734048829785,5.40734048829785,,1.79325410063319,1.48095600043705,3.8974311777078,3.64017626389139,3.31838069439256,3.59120501873997,1.06293463803397,2.76872112057528,3.68611502344105,3.49115352387816,3.67065654503094,3.28244478812433,3.90108017426707
4000,FGM,900,12,Additive1.5,11781880,94192,542,2.40734048829785,3.90734048829785,5.40734048829785,,1.79325410063319,1.48095600043705,3.8974311777078,3.64017626389139,3.31838069439256,3.59120501873997,1.06293463803397,2.76872112057528,3.68611502344105,3.49115352387816,3.67065654503094,3.28244478812433,3.90108017426707
4000,Vector,900,12,Additive1.5,7727400,11087,7,2.61542432850102,3.90734048829785,5.61542432850102,,1.79325410063319,1.48095600043705,3.8974311777078,3.64017626389139,3.31838069439256,3.59120501873997,1.06293463803397,2.76872112057528,3.68611502344105,3.49115352387816,3.67065654503094,3.28244478812433,3.90108017426707
4000,Oracle Vector,900,12,Additive1.5,6793200,9799,2,0.644840932039669,3.90734048829785,3.64484093203967,,1.79325410063319,1.48095600043705,3.8974311777078,3.64017626389139,3.31838069439256,3.59120501873997,1.06293463803397,2.76872112057528,3.68611502344105,3.49115352387816,3.67065654503094,3.28244478812433,3.90108017426707
4000,Oracle,900,12,Additive1.5,43200,48,2,2.14586307571671,3.90734048829785,5.14586307571671,,1.79325410063319,1.48095600043705,3.8974311777078,3.64017626389139,3.31838069439256,3.59120501873997,1.06293463803397,2.76872112057528,3.68611502344105,3.49115352387816,3.67065654503094,3.28244478812433,3.90108017426707
4000,Naive,900,12,Additive1.5,43200000,48000,4000,2.40734048829785,3.90734048829785,5.40734048829785,,1.79325410063319,1.48095600043705,3.8974311777078,3.64017626389139,3.31838069439256,3.59120501873997,1.06293463803397,2.76872112057528,3.68611502344105,3.49115352387816,3.67065654503094,3.28244478812433,3.90108017426707
4000,Dist L1,900,12,Additive1.5,8136256,35656,376,2.41578558135888,3.90734048829785,5.41578558135888,,1.79325410063319,1.48095600043705,3.8974311777078,3.64017626389139,3.31838069439256,3.59120501873997,1.06293463803397,2.76872112057528,3.68611502344105,3.49115352387816,3.67065654503094,3.28244478812433,3.90108017426707
