LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10
1,Oracle,7000,10,Multiplicative0.17,0,0,0,0.149110946450775,0.177764880390708,0.210192538972779,,0.0367424811873725,0.0389980064636072,0.12360348113071,0.124109307094312,0.143408305306037,0.224908379101534,0.208039107269287,0.224275683894639,0.275901213432236,0.283834111787131
1,Vector,7000,10,Multiplicative0.17,0,0,0,0.149110946450775,0.177764880390708,0.210192538972779,,0.0367424811873725,0.0389980064636072,0.12360348113071,0.124109307094312,0.143408305306037,0.224908379101534,0.208039107269287,0.224275683894639,0.275901213432236,0.283834111787131
1,Oracle Vector,7000,10,Multiplicative0.17,0,0,0,0.149110946450775,0.177764880390708,0.210192538972779,,0.0367424811873725,0.0389980064636072,0.12360348113071,0.124109307094312,0.143408305306037,0.224908379101534,0.208039107269287,0.224275683894639,0.275901213432236,0.283834111787131
1,Value,7000,10,Multiplicative0.17,0,0,0,0.149110946450775,0.177764880390708,0.210192538972779,,0.0367424811873725,0.0389980064636072,0.12360348113071,0.124109307094312,0.143408305306037,0.224908379101534,0.208039107269287,0.224275683894639,0.275901213432236,0.283834111787131
1,Dist L1,7000,10,Multiplicative0.17,0,0,0,0.149110946450775,0.177764880390708,0.210192538972779,,0.0367424811873725,0.0389980064636072,0.12360348113071,0.124109307094312,0.143408305306037,0.224908379101534,0.208039107269287,0.224275683894639,0.275901213432236,0.283834111787131
2,Oracle,7000,10,Multiplicative0.17,0,0,0,0.149110946450775,0.173125573667566,0.210192538972779,,0.0163316331805747,0.0286480676094071,0.116215502518692,0.122233430333329,0.139692954638348,0.223764782555037,0.200775044775993,0.219512449624944,0.266841358671769,0.290372754143911
2,Oracle Vector,7000,10,Multiplicative0.17,0,0,0,0.149110946450775,0.173125573667566,0.210192538972779,,0.0163316331805747,0.0286480676094071,0.116215502518692,0.122233430333329,0.139692954638348,0.223764782555037,0.200775044775993,0.219512449624944,0.266841358671769,0.290372754143911
2,Vector,7000,10,Multiplicative0.17,0,0,0,0.149110946450775,0.173125573667566,0.210192538972779,,0.0163316331805747,0.0286480676094071,0.116215502518692,0.122233430333329,0.139692954638348,0.223764782555037,0.200775044775993,0.219512449624944,0.266841358671769,0.290372754143911
2,Value,7000,10,Multiplicative0.17,0,0,0,0.149110946450775,0.173125573667566,0.210192538972779,,0.0163316331805747,0.0286480676094071,0.116215502518692,0.122233430333329,0.139692954638348,0.223764782555037,0.200775044775993,0.219512449624944,0.266841358671769,0.290372754143911
2,Dist L1,7000,10,Multiplicative0.17,0,0,0,0.149110946450775,0.173125573667566,0.210192538972779,,0.0163316331805747,0.0286480676094071,0.116215502518692,0.122233430333329,0.139692954638348,0.223764782555037,0.200775044775993,0.219512449624944,0.266841358671769,0.290372754143911
3,Oracle,7000,10,Multiplicative0.17,0,0,0,0.149110946450775,0.168080900503634,0.210192538972779,,-0.00148493773357279,0.00431096791634444,0.103030144569027,0.122016736649275,0.12869560962656,0.221136363815755,0.190529134540205,0.230381964593504,0.273108549664253,0.281899794297491
3,Vector,7000,10,Multiplicative0.17,28000,5,0,0.149110946450775,0.168080900503634,0.210192538972779,,-0.00148493773357279,0.00431096791634444,0.103030144569027,0.122016736649275,0.12869560962656,0.221136363815755,0.190529134540205,0.230381964593504,0.273108549664253,0.281899794297491
3,Oracle Vector,7000,10,Multiplicative0.17,28000,5,0,0.149110946450775,0.168080900503634,0.210192538972779,,-0.00148493773357279,0.00431096791634444,0.103030144569027,0.122016736649275,0.12869560962656,0.221136363815755,0.190529134540205,0.230381964593504,0.273108549664253,0.281899794297491
3,Value,7000,10,Multiplicative0.17,4,5,0,0.149110946450775,0.168080900503634,0.210192538972779,,-0.00148493773357279,0.00431096791634444,0.103030144569027,0.122016736649275,0.12869560962656,0.221136363815755,0.190529134540205,0.230381964593504,0.273108549664253,0.281899794297491
3,Dist L1,7000,10,Multiplicative0.17,4,5,0,0.149110946450775,0.168080900503634,0.210192538972779,,-0.00148493773357279,0.00431096791634444,0.103030144569027,0.122016736649275,0.12869560962656,0.221136363815755,0.190529134540205,0.230381964593504,0.273108549664253,0.281899794297491
