LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5
1,Oracle,2066,5,Additive0.015,0,0,0,6.98603957488651,7.00066329567964,7.01603957488651,,6.9089342617476,6.90819805737318,6.99171222287444,6.85822809082841,6.92687635936221
1,Oracle Vector,2066,5,Additive0.015,0,0,0,6.98603957488651,7.00066329567964,7.01603957488651,,6.9089342617476,6.90819805737318,6.99171222287444,6.85822809082841,6.92687635936221
1,Value,2066,5,Additive0.015,0,0,0,6.98603957488651,7.00066329567964,7.01603957488651,,6.9089342617476,6.90819805737318,6.99171222287444,6.85822809082841,6.92687635936221
1,Vector,2066,5,Additive0.015,0,0,0,6.98603957488651,7.00066329567964,7.01603957488651,,6.9089342617476,6.90819805737318,6.99171222287444,6.85822809082841,6.92687635936221
1,Dist L1,2066,5,Additive0.015,0,0,0,6.98603957488651,7.00066329567964,7.01603957488651,,6.9089342617476,6.90819805737318,6.99171222287444,6.85822809082841,6.92687635936221
2,Oracle,2066,5,Additive0.015,0,0,0,6.98603957488651,6.99954979107706,7.01603957488651,,6.90823491419345,6.9082909566862,6.98995516684251,6.85641315022259,6.92563685692405
2,Oracle Vector,2066,5,Additive0.015,0,0,0,6.98603957488651,6.99954979107706,7.01603957488651,,6.90823491419345,6.9082909566862,6.98995516684251,6.85641315022259,6.92563685692405
2,Vector,2066,5,Additive0.015,0,0,0,6.98603957488651,6.99954979107706,7.01603957488651,,6.90823491419345,6.9082909566862,6.98995516684251,6.85641315022259,6.92563685692405
2,Value,2066,5,Additive0.015,0,0,0,6.98603957488651,6.99954979107706,7.01603957488651,,6.90823491419345,6.9082909566862,6.98995516684251,6.85641315022259,6.92563685692405
2,Dist L1,2066,5,Additive0.015,0,0,0,6.98603957488651,6.99954979107706,7.01603957488651,,6.90823491419345,6.9082909566862,6.98995516684251,6.85641315022259,6.92563685692405
3,Oracle,2066,5,Additive0.015,0,0,0,6.98603957488651,6.99901009356859,7.01603957488651,,6.90859560986026,6.90877709046374,6.98869699025802,6.8543491504845,6.9250904112257
