LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16
1,Value,22801,16,Combined_Lower0.5Upper2_Additive912040,0,0,0,-912040,84.8476821192053,912040,,1.48344370860927,1.49006622516556,1.49668874172185,1.50993377483444,1.49668874172185,1.50331125827815,1.49668874172185,1.49006622516556,1.49668874172185,1.51655629139073,1.49006622516556,1.49006622516556,1.51655629139073,1.49668874172185,1.50331125827815,1.50993377483444
1,Vector,22801,16,Combined_Lower0.5Upper2_Additive912040,0,0,0,-912040,84.8476821192053,912040,,1.48344370860927,1.49006622516556,1.49668874172185,1.50993377483444,1.49668874172185,1.50331125827815,1.49668874172185,1.49006622516556,1.49668874172185,1.51655629139073,1.49006622516556,1.49006622516556,1.51655629139073,1.49668874172185,1.50331125827815,1.50993377483444
1,Oracle Vector,22801,16,Combined_Lower0.5Upper2_Additive912040,0,0,0,-912040,84.8476821192053,912040,,1.48344370860927,1.49006622516556,1.49668874172185,1.50993377483444,1.49668874172185,1.50331125827815,1.49668874172185,1.49006622516556,1.49668874172185,1.51655629139073,1.49006622516556,1.49006622516556,1.51655629139073,1.49668874172185,1.50331125827815,1.50993377483444
1,Oracle,22801,16,Combined_Lower0.5Upper2_Additive912040,0,0,0,-912040,84.8476821192053,912040,,1.48344370860927,1.49006622516556,1.49668874172185,1.50993377483444,1.49668874172185,1.50331125827815,1.49668874172185,1.49006622516556,1.49668874172185,1.51655629139073,1.49006622516556,1.49006622516556,1.51655629139073,1.49668874172185,1.50331125827815,1.50993377483444
1,Dist L2,22801,16,Combined_Lower0.5Upper2_Additive912040,0,0,0,-912040,84.8476821192053,912040,,1.48344370860927,1.49006622516556,1.49668874172185,1.50993377483444,1.49668874172185,1.50331125827815,1.49668874172185,1.49006622516556,1.49668874172185,1.51655629139073,1.49006622516556,1.49006622516556,1.51655629139073,1.49668874172185,1.50331125827815,1.50993377483444
1,Dist L-inf,22801,16,Combined_Lower0.5Upper2_Additive912040,0,0,0,-912040,84.8476821192053,912040,,1.48344370860927,1.49006622516556,1.49668874172185,1.50993377483444,1.49668874172185,1.50331125827815,1.49668874172185,1.49006622516556,1.49668874172185,1.51655629139073,1.49006622516556,1.49006622516556,1.51655629139073,1.49668874172185,1.50331125827815,1.50993377483444
2,Value,22801,16,Combined_Lower0.5Upper2_Additive912040,0,0,0,-912040,296.284768211921,912040,,3.47682119205298,3.45695364238411,3.49668874172185,3.45695364238411,3.58278145695364,3.52317880794702,3.54304635761589,3.47019867549669,3.47682119205298,3.48344370860927,3.49006622516556,3.48344370860927,3.52980132450331,3.5364238410596,3.45695364238411,3.47019867549669
2,Vector,22801,16,Combined_Lower0.5Upper2_Additive912040,0,0,0,-912040,296.284768211921,912040,,3.47682119205298,3.45695364238411,3.49668874172185,3.45695364238411,3.58278145695364,3.52317880794702,3.54304635761589,3.47019867549669,3.47682119205298,3.48344370860927,3.49006622516556,3.48344370860927,3.52980132450331,3.5364238410596,3.45695364238411,3.47019867549669
2,Oracle Vector,22801,16,Combined_Lower0.5Upper2_Additive912040,0,0,0,-912040,296.284768211921,912040,,3.47682119205298,3.45695364238411,3.49668874172185,3.45695364238411,3.58278145695364,3.52317880794702,3.54304635761589,3.47019867549669,3.47682119205298,3.48344370860927,3.49006622516556,3.48344370860927,3.52980132450331,3.5364238410596,3.45695364238411,3.47019867549669
2,Oracle,22801,16,Combined_Lower0.5Upper2_Additive912040,0,0,0,-912040,296.284768211921,912040,,3.47682119205298,3.45695364238411,3.49668874172185,3.45695364238411,3.58278145695364,3.52317880794702,3.54304635761589,3.47019867549669,3.47682119205298,3.48344370860927,3.49006622516556,3.48344370860927,3.52980132450331,3.5364238410596,3.45695364238411,3.47019867549669
2,Dist L2,22801,16,Combined_Lower0.5Upper2_Additive912040,0,0,0,-912040,296.284768211921,912040,,3.47682119205298,3.45695364238411,3.49668874172185,3.45695364238411,3.58278145695364,3.52317880794702,3.54304635761589,3.47019867549669,3.47682119205298,3.48344370860927,3.49006622516556,3.48344370860927,3.52980132450331,3.5364238410596,3.45695364238411,3.47019867549669
2,Dist L-inf,22801,16,Combined_Lower0.5Upper2_Additive912040,0,0,0,-912040,296.284768211921,912040,,3.47682119205298,3.45695364238411,3.49668874172185,3.45695364238411,3.58278145695364,3.52317880794702,3.54304635761589,3.47019867549669,3.47682119205298,3.48344370860927,3.49006622516556,3.48344370860927,3.52980132450331,3.5364238410596,3.45695364238411,3.47019867549669
3,Value,22801,16,Combined_Lower0.5Upper2_Additive912040,0,0,0,-912040,634.437086092715,912040,,6,5.96026490066225,6.04635761589404,5.9205298013245,6.09933774834437,6.01986754966887,5.98675496688742,5.86092715231788,5.96026490066225,6.01986754966887,6.09271523178808,5.9271523178808,6.00662251655629,6.11258278145695,5.97350993377483,5.94039735099338
3,Vector,22801,16,Combined_Lower0.5Upper2_Additive912040,0,0,0,-912040,634.437086092715,912040,,6,5.96026490066225,6.04635761589404,5.9205298013245,6.09933774834437,6.01986754966887,5.98675496688742,5.86092715231788,5.96026490066225,6.01986754966887,6.09271523178808,5.9271523178808,6.00662251655629,6.11258278145695,5.97350993377483,5.94039735099338
3,Oracle Vector,22801,16,Combined_Lower0.5Upper2_Additive912040,0,0,0,-912040,634.437086092715,912040,,6,5.96026490066225,6.04635761589404,5.9205298013245,6.09933774834437,6.01986754966887,5.98675496688742,5.86092715231788,5.96026490066225,6.01986754966887,6.09271523178808,5.9271523178808,6.00662251655629,6.11258278145695,5.97350993377483,5.94039735099338
